date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:10:56	362/362	---M-Z	200	added ('OK')	image/png	etag:%2216a-54ac700ec8080%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/help-qm.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/help-qm.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/style/global-customer-jawr.css)
00:10:56	98/98	---M-Z	200	added ('OK')	image/png	etag:%2262-54ac700ec8080%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/gbullet.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/gbullet.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/style/global-customer-jawr.css)
00:10:57	89/89	---M-Z	200	added ('OK')	image/png	etag:%2259-54ac700ec8080%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/embedded-list-bullet.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/embedded-list-bullet.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/style/global-customer-jawr.css)
00:10:57	1043/1043	---M-Z	200	added ('OK')	image/png	etag:%22413-54ac700ec8080%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/calendar-icon.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/calendar-icon.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/style/global-customer-jawr.css)
00:10:57	9137/9137	---M-Z	200	added ('OK')	image/png	etag:%2223b1-54ac700fbc2c0%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/msg-icon-sprite-fsd.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/msg-icon-sprite-fsd.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/style/global-customer-jawr.css)
00:10:58	2769/2769	---M-Z	200	added ('OK')	image/png	etag:%22ad1-54ac700fbc2c0%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/sico-action-icon-sprite.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/sico-action-icon-sprite.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/style/global-customer-jawr.css)
00:10:58	6503/6503	---M-Z	200	added ('OK')	image/png	etag:%221967-54ac700fbc2c0%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/sico-static-icon-sprite.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/sico-static-icon-sprite.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/style/global-customer-jawr.css)
00:10:59	1269/1269	---M-Z	200	added ('OK')	image/png	etag:%224f5-54ac700fbc2c0%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/progress_bar_end_caps.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/progress_bar_end_caps.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/style/global-customer-jawr.css)
00:10:59	7772/7772	---M-Z	200	added ('OK')	image/png	etag:%221e5c-54ac700ec8080%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/homepage/hp-static-sprite-v4.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/homepage/hp-static-sprite-v4.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:10:59	6667/6667	---M-Z	200	added ('OK')	image/png	etag:%221a0b-54ac700fbc2c0%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/homepage/hp-url-example.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/homepage/hp-url-example.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:11:00	43/43	---M-Z	200	added ('OK')	image/gif	etag:%222b-54ac700fbc2c0%22	https://www2.bac-assets.com/pa/global-assets/1.0/graphic/transparent.gif	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/global-assets/1.0/graphic/transparent.gif	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:11:00	46570/46570	---M--	200	added ('OK')	image/png	etag:%22b5ea-54ac6fca1de80%22	https://www2.bac-assets.com/pa/components/modules/hp-header-bdf-module/1.6/graphic/schedule_appt_home_page.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/modules/hp-header-bdf-module/1.6/graphic/schedule_appt_home_page.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:11:00	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-54ac6fca1de80%22	https://www2.bac-assets.com/pa/components/modules/hp-header-bdf-module/1.6/graphic/A-icon-locator.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/modules/hp-header-bdf-module/1.6/graphic/A-icon-locator.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:11:01	791/791	---M--	200	added ('OK')	image/png	etag:%22317-54ac6fca1de80%22	https://www2.bac-assets.com/pa/components/modules/hp-no-script-bdf-module/1.1/graphic/fodal-top.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/modules/hp-no-script-bdf-module/1.1/graphic/fodal-top.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:11:01	2766/2766	---M--	200	added ('OK')	image/png	etag:%22ace-54ac6fca1de80%22	https://www2.bac-assets.com/pa/components/modules/hp-no-script-bdf-module/1.1/graphic/fodal-btm.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/modules/hp-no-script-bdf-module/1.1/graphic/fodal-btm.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:11:01	725/725	---M--	200	added ('OK')	image/gif	etag:%222d5-54ac6fca1de80%22	https://www2.bac-assets.com/pa/components/modules/hp-no-script-bdf-module/1.1/graphic/fodal-error.gif	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/modules/hp-no-script-bdf-module/1.1/graphic/fodal-error.gif	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:11:02	2837/2837	---M--	200	added ('OK')	image/png	etag:%22b15-54ac6fcb120c0%22	https://www2.bac-assets.com/pa/components/modules/interstitial-modal-module/1.6/graphic/flagscape.png	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/modules/interstitial-modal-module/1.6/graphic/flagscape.png	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-hp-jawr.css)
00:11:03	0/0	---M--	404	error ('Not%20Found')	text/html		https://www.bankofamerica.com/Trident/	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/Trident/index.html	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/script/global-customer-jawr.js)
00:11:03	0/0	---M--	404	error ('Not%20Found')	text/html		https://www.bankofamerica.com/onlineopinionV5/oo_tab_icon_retina.gif	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/onlineopinionV5/oo_tab_icon_retina.fc.delayed	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/script/global-customer-jawr.js)
00:11:03	0/0	---M--	404	error ('Not%20Found')	text/html		https://www.bankofamerica.com/Edge/	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/Edge/index.html	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/script/global-customer-jawr.js)
00:11:03	0/0	---M--	404	error ('Not%20Found')	text/html		https://www.bankofamerica.com/AppleWebKit/	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/AppleWebKit/index.html	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/script/global-customer-jawr.js)
00:11:03	0/0	---M--	404	error ('Not%20Found')	text/html		https://www.bankofamerica.com/;i.name=m;i.title=	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/;i.name=m;i.title=	(from https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/Global/1.0/script/global-customer-jawr.js)
00:11:04	59550/59550	---M-Z	200	added ('OK')	text/css	etag:%222316-54ac6e48d5180%22	https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-sb-hp-jawr.css	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-HOMEPAGE/2017.03.0/style/pbi-sb-hp-jawr.css	(from https://www.bankofamerica.com/smallbusiness/)
00:11:04	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:11:05%20GMT	https://www.bankofamerica.com/smallbusiness/GET	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/GET	(from https://www.bankofamerica.com/smallbusiness/)
00:11:04	37/37	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2017%20Apr%202017%2004:11:06%20GMT	https://www.bankofamerica.com/smallbusiness/undefinedAction.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/undefinedAction.go	(from https://www.bankofamerica.com/smallbusiness/)
00:11:04	13952/13952	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202017%2004:11:06%20GMT	https://www.bankofamerica.com/smallbusiness/business-error-page.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-error-page.go	(from https://www.bankofamerica.com/smallbusiness/)
00:11:05	21046/21046	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:06%20GMT	https://www.bankofamerica.com/contactus/contactus.go?topicId=small_business_banking	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/contactus/contactus1829.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:05	73201/73201	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:06%20GMT	https://www.bankofamerica.com/smallbusiness/cd-savings-accounts.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/cd-savings-accounts.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:05	46194/46194	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:07%20GMT	https://www.bankofamerica.com/smallbusiness/business-debit-card.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-debit-card.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:06	51368/51368	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:07%20GMT	https://www.bankofamerica.com/smallbusiness/online-banking.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/online-banking.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:06	66846/66846	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:07%20GMT	https://www.bankofamerica.com/smallbusiness/online-banking/mobile/features.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/online-banking/mobile/features.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:06	46907/46907	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:08%20GMT	https://www.bankofamerica.com/smallbusiness/online-banking/cash-management.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/online-banking/cash-management.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:06	36231/36231	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:08%20GMT	https://www.bankofamerica.com/smallbusiness/online-banking/payroll.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/online-banking/payroll.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:06	40289/40289	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:08%20GMT	https://www.bankofamerica.com/smallbusiness/online-banking/cash-management/remote-deposit.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/online-banking/cash-management/remote-deposit.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:07	39736/39736	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:08%20GMT	https://www.bankofamerica.com/smallbusiness/online-banking/account-management.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/online-banking/account-management.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:07	37413/37413	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:08%20GMT	https://www.bankofamerica.com/smallbusiness/online-banking/cash-management/tax-services.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/online-banking/cash-management/tax-services.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:07	50971/50971	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:09%20GMT	https://www.bankofamerica.com/smallbusiness/business-financing/working-capital/unsecured-business-line-of-credit.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-financing/working-capital/unsecured-business-line-of-credit.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:08	49611/49611	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:09%20GMT	https://www.bankofamerica.com/smallbusiness/business-financing/working-capital/business-line-of-credit.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-financing/working-capital/business-line-of-credit.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:08	51480/51480	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:09%20GMT	https://www.bankofamerica.com/smallbusiness/business-financing/working-capital/business-loans.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-financing/working-capital/business-loans.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:08	56521/56521	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:10%20GMT	https://www.bankofamerica.com/smallbusiness/business-financing/commercial-real-estate-loans.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-financing/commercial-real-estate-loans.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:08	42064/42064	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:10%20GMT	https://www.bankofamerica.com/smallbusiness/business-financing/commercial-vehicle-financing/commercial-vehicle-loans.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-financing/commercial-vehicle-financing/commercial-vehicle-loans.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:09	45709/45709	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:10%20GMT	https://www.bankofamerica.com/smallbusiness/business-financing/recommendation.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-financing/recommendation.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:09	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2017%20Apr%202017%2004:11:10%20GMT	https://www.bankofamerica.com/smallbusiness/practice-loans/overview.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/practice-loans/overview.go	(from https://www.bankofamerica.com/smallbusiness/)
00:11:09	33806/33806	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:11%20GMT	https://www.bankofamerica.com/smallbusiness/practice-loans/health-care-loans/overview.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/practice-loans/health-care-loans/overview.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:09	46404/46404	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:11%20GMT	https://www.bankofamerica.com/smallbusiness/education.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/education.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:10	39748/39748	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:11:11%20GMT	https://www.bankofamerica.com/smallbusiness/business-financing/learning.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/smallbusiness/business-financing/learning.html	(from https://www.bankofamerica.com/smallbusiness/)
00:11:10	15434/15434	---M-Z	200	added ('OK')	image/gif	etag:%223c4a-52adca6f81080%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/Marketing/Heroes/en_US/sb63_hm_200mh-e_arm34h87_s.gif	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/Marketing/Heroes/en_US/sb63_hm_200mh-e_arm34h87_s.gif	(from https://www.bankofamerica.com/smallbusiness/)
00:11:10	6785/6785	---M-Z	200	added ('OK')	image/gif	etag:%221a81-526130d202d80%22	https://www.bankofamerica.com/content/images/ContextualSiteGraphics/Marketing/Highlights/en_US/sb58_sc_hl7-e_ar54vkcp_s.gif	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/images/ContextualSiteGraphics/Marketing/Highlights/en_US/sb58_sc_hl7-e_ar54vkcp_s.gif	(from https://www.bankofamerica.com/smallbusiness/)
